rank	gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	p	q
7495	DHRS7C	dehydrogenase/reductase (SDR family) member 7C	958	6	0	3	4	0	0	0	4	4	4	7.919328e-01	1	2.640000e-01	6.943616e-01	1
7496	PRR3	proline rich 3	1159	9	1	1	3	0	0	0	3	3	3	5.648681e-01	1	3.860000e-01	6.944740e-01	1
7497	CHPT1	choline phosphotransferase 1	1290	4	0	0	1	0	0	0	1	1	1	6.944757e-01	NaN	NaN	6.944757e-01	1
7498	KIDINS220	kinase D-interacting substrate, 220kDa	5432	1	0	1	8	0	0	1	9	9	9	3.287719e-01	1	5.560000e-01	6.944948e-01	1
7499	HSPA9	heat shock 70kDa protein 9 (mortalin)	2104	0	0	0	3	0	0	0	3	3	3	7.163432e-01	1	4.250000e-01	6.945278e-01	1
7500	MC2R	melanocortin 2 receptor (adrenocorticotropic hormone)	894	0	0	1	3	0	0	0	3	3	3	6.952300e-01	1	3.400000e-01	6.945748e-01	1
7501	AKT1S1	AKT1 substrate 1 (proline-rich)	793	25	1	0	1	0	0	0	1	1	1	6.945845e-01	NaN	NaN	6.945845e-01	1
7502	C1orf186	chromosome 1 open reading frame 186	539	52	0	0	1	0	0	0	1	1	1	6.946177e-01	NaN	NaN	6.946177e-01	1
7503	PRKD3	protein kinase D3	2741	8	0	1	5	1	0	2	8	7	8	3.289010e-01	1	7.660000e-01	6.946385e-01	1
7504	BET1	blocked early in transport 1 homolog (S. cerevisiae)	369	77	0	0	2	0	0	0	2	2	2	3.289996e-01	1	8.250000e-01	6.947480e-01	1
7505	IL5	interleukin 5 (colony-stimulating factor, eosinophil)	419	50	0	0	1	0	0	0	1	1	1	6.947817e-01	NaN	NaN	6.947817e-01	1
7506	CDC42SE1	CDC42 small effector 1	252	154	0	0	0	0	1	0	1	1	1	6.947917e-01	NaN	NaN	6.947917e-01	1
7507	COX17	COX17 cytochrome c oxidase assembly homolog (S. cerevisiae)	202	66	0	0	1	0	0	0	1	1	1	6.947930e-01	NaN	NaN	6.947930e-01	1
7508	OR3A3	olfactory receptor, family 3, subfamily A, member 3	965	47	0	1	1	1	0	0	2	2	2	3.290421e-01	1	6.200000e-01	6.947953e-01	1
7509	WDR44	WD repeat domain 44	2818	0	0	2	2	1	0	1	4	4	4	3.290691e-01	1	5.070000e-01	6.948253e-01	1
7510	ZNF799	zinc finger protein 799	1944	5	0	1	2	0	0	0	2	2	2	9.351433e-01	1	3.120000e-01	6.949379e-01	1
7511	RUFY4	RUN and FYVE domain containing 4	1756	9	0	2	2	0	0	0	2	2	2	7.235729e-01	1	3.050000e-01	6.949993e-01	1
7512	TTC39B	tetratricopeptide repeat domain 39B	2148	19	0	3	7	0	1	1	9	9	9	3.293967e-01	1	6.560000e-01	6.951892e-01	1
7513	PDP1	pyruvate dehyrogenase phosphatase catalytic subunit 1	1798	1	0	0	2	0	0	0	2	2	2	3.294022e-01	1	8.090000e-01	6.951953e-01	1
7514	EIF2B3	eukaryotic translation initiation factor 2B, subunit 3 gamma, 58kDa	1438	4	0	0	1	0	1	0	2	2	2	3.294735e-01	1	9.140000e-01	6.952745e-01	1
7515	PROZ	protein Z, vitamin K-dependent plasma glycoprotein	1233	0	0	0	3	0	0	0	3	3	3	3.294808e-01	1	7.370000e-01	6.952826e-01	1
7516	ACVR1B	activin A receptor, type IB	1679	0	0	0	3	0	0	0	3	3	3	3.295087e-01	1	6.940000e-01	6.953136e-01	1
7517	GPR21	G protein-coupled receptor 21	1049	8	0	2	2	0	0	0	2	2	2	9.206548e-01	1	3.240000e-01	6.954088e-01	1
7518	FGF6	fibroblast growth factor 6	639	28	0	0	3	0	0	0	3	3	3	3.296040e-01	1	7.630000e-01	6.954194e-01	1
7519	PSMC3	proteasome (prosome, macropain) 26S subunit, ATPase, 3	1366	0	0	1	6	0	1	0	7	6	7	3.296140e-01	1	9.330000e-01	6.954305e-01	1
7520	SGIP1	SH3-domain GRB2-like (endophilin) interacting protein 1	2583	0	0	1	6	0	1	0	7	7	7	3.296348e-01	1	6.900000e-01	6.954535e-01	1
7521	C16orf5	chromosome 16 open reading frame 5	643	31	1	0	2	0	0	0	2	2	2	3.297209e-01	1	8.500000e-01	6.955491e-01	1
7522	NKAIN2	Na+/K+ transporting ATPase interacting 2	651	5	0	0	4	0	0	0	4	3	4	8.326859e-01	1	2.560000e-01	6.955743e-01	1
7523	C20orf85	chromosome 20 open reading frame 85	428	5	0	0	3	0	0	0	3	3	3	3.297587e-01	1	8.960000e-01	6.955910e-01	1
7524	CCDC62	coiled-coil domain containing 62	2153	1	0	0	5	0	0	0	5	5	5	3.297715e-01	1	6.370000e-01	6.956052e-01	1
7525	WDR19	WD repeat domain 19	4173	0	0	0	6	1	0	0	7	6	7	3.299621e-01	1	6.890000e-01	6.958166e-01	1
7526	CHMP4A	chromatin modifying protein 4A	1369	21	0	0	3	0	0	0	3	3	3	5.473587e-01	1	2.760000e-01	6.959222e-01	1
7527	SLC6A11	solute carrier family 6 (neurotransmitter transporter, GABA), member 11	1955	7	0	2	4	0	1	2	7	7	7	3.300598e-01	1	6.730000e-01	6.959250e-01	1
7528	ABCG4	ATP-binding cassette, sub-family G (WHITE), member 4	1997	3	0	1	3	0	1	1	5	5	5	3.301771e-01	1	7.450000e-01	6.960550e-01	1
7529	FAM195A	family with sequence similarity 195, member A	499	8	0	1	2	0	0	0	2	2	2	3.302716e-01	1	9.250000e-01	6.961596e-01	1
7530	HMGCR	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	2743	4	0	1	6	0	0	0	6	6	6	3.305367e-01	1	9.780000e-01	6.964532e-01	1
7531	KRT28	keratin 28	1425	66	0	1	5	0	0	1	6	6	6	3.306195e-01	1	9.460000e-01	6.965449e-01	1
7532	PAIP2	poly(A) binding protein interacting protein 2	396	85	0	0	1	0	0	0	1	1	1	6.967503e-01	NaN	NaN	6.967503e-01	1
7533	THEM4	thioesterase superfamily member 4	743	21	0	1	2	0	0	0	2	2	2	3.308147e-01	1	7.210000e-01	6.967609e-01	1
7534	C22orf25	chromosome 22 open reading frame 25	863	35	1	0	0	0	1	0	1	1	1	6.967625e-01	NaN	NaN	6.967625e-01	1
7535	RBAK	RB-associated KRAB zinc finger	2161	6	0	0	1	0	0	1	2	2	2	3.309007e-01	1	4.060000e-01	6.968561e-01	1
7536	DBP	D site of albumin promoter (albumin D-box) binding protein	1186	40	0	0	1	0	0	0	1	1	1	6.968755e-01	NaN	NaN	6.968755e-01	1
7537	XPR1	xenotropic and polytropic retrovirus receptor	2147	186	0	2	7	0	1	0	8	8	8	3.309473e-01	1	8.380000e-01	6.969075e-01	1
7538	SPRYD3	SPRY domain containing 3	1371	10	0	0	1	0	0	2	3	3	3	3.311346e-01	1	9.190000e-01	6.971146e-01	1
7539	DIAPH2	diaphanous homolog 2 (Drosophila)	3956	3	0	3	7	1	0	0	8	8	8	7.168542e-01	1	2.900000e-01	6.971721e-01	1
7540	BRP44L	brain protein 44-like	341	4	0	0	1	0	0	0	1	1	1	6.972144e-01	NaN	NaN	6.972144e-01	1
7541	PEX11A	peroxisomal biogenesis factor 11A	754	0	0	0	1	0	0	0	1	1	1	6.972364e-01	NaN	NaN	6.972364e-01	1
7542	RAG2	recombination activating gene 2	1588	3	0	0	2	0	0	0	2	2	2	3.312969e-01	1	5.160000e-01	6.972940e-01	1
7543	RABGEF1	RAB guanine nucleotide exchange factor (GEF) 1	1508	17	0	0	1	1	0	0	2	2	2	3.312996e-01	1	6.310000e-01	6.972969e-01	1
7544	CSRNP3	cysteine-serine-rich nuclear protein 3	1774	23	0	2	8	2	0	0	10	10	10	3.313621e-01	1	7.560000e-01	6.973660e-01	1
7545	DHRS9	dehydrogenase/reductase (SDR family) member 9	976	7	0	0	2	0	0	1	3	3	3	3.313742e-01	1	7.100000e-01	6.973793e-01	1
7546	CYP24A1	cytochrome P450, family 24, subfamily A, polypeptide 1	1589	15	0	3	8	0	0	1	9	9	9	6.588838e-01	1	3.490000e-01	6.974283e-01	1
7547	TIMM10	translocase of inner mitochondrial membrane 10 homolog (yeast)	281	140	0	0	1	0	0	0	1	1	1	6.974362e-01	NaN	NaN	6.974362e-01	1
7548	NUDT7	nudix (nucleoside diphosphate linked moiety X)-type motif 7	731	5	0	1	3	0	0	0	3	3	3	7.536050e-01	1	3.890000e-01	6.976134e-01	1
7549	PTPRR	protein tyrosine phosphatase, receptor type, R	2028	2	0	2	4	0	1	0	5	5	5	6.851283e-01	1	3.630000e-01	6.976310e-01	1
7550	OR2W1	olfactory receptor, family 2, subfamily W, member 1	963	11	0	0	4	0	0	0	4	4	4	3.316465e-01	1	4.710000e-01	6.976799e-01	1
7551	CD300LD	CD300 molecule-like family member d	1285	51	0	0	2	0	0	0	2	2	2	3.316863e-01	1	9.880000e-01	6.977239e-01	1
7552	SR140	U2 snRNP-associated SURP domain containing	3200	4	0	1	5	1	0	1	7	7	7	3.316910e-01	1	7.840000e-01	6.977291e-01	1
7553	CIB4	calcium and integrin binding family member 4	584	60	0	0	1	0	0	0	1	1	1	6.978039e-01	NaN	NaN	6.978039e-01	1
7554	SLC22A11	solute carrier family 22 (organic anion/urate transporter), member 11	1689	5	0	4	5	0	0	0	5	5	5	8.994113e-01	1	2.160000e-01	6.979407e-01	1
7555	TNNT1	troponin T type 1 (skeletal, slow)	893	58	0	1	2	0	0	0	2	2	2	8.297346e-01	1	3.010000e-01	6.979529e-01	1
7556	PON2	paraoxonase 2	1097	19	0	2	3	0	0	1	4	4	4	3.319873e-01	1	4.680000e-01	6.980559e-01	1
7557	S100A7L2	S100 calcium binding protein A7-like 2	351	180	0	0	1	0	0	0	1	1	1	6.980638e-01	NaN	NaN	6.980638e-01	1
7558	AHSA1	AHA1, activator of heat shock 90kDa protein ATPase homolog 1 (yeast)	1049	23	0	0	2	0	0	0	2	2	2	3.320806e-01	1	3.070000e-01	6.981588e-01	1
7559	PIK3IP1	phosphoinositide-3-kinase interacting protein 1	812	79	0	0	1	0	0	0	1	1	1	6.981936e-01	NaN	NaN	6.981936e-01	1
7560	RAB39B	RAB39B, member RAS oncogene family	646	38	0	0	1	0	0	0	1	1	1	6.982344e-01	NaN	NaN	6.982344e-01	1
7561	FAM90A1	family with sequence similarity 90, member A1	1411	28	0	2	3	0	0	0	3	3	3	7.966320e-01	1	3.350000e-01	6.982855e-01	1
7562	PSMC6	proteasome (prosome, macropain) 26S subunit, ATPase, 6	1264	2	0	0	3	0	0	1	4	4	4	3.323192e-01	1	8.310000e-01	6.984218e-01	1
7563	RGS22	regulator of G-protein signaling 22	3903	0	0	0	4	0	0	1	5	5	5	3.323269e-01	1	4.470000e-01	6.984303e-01	1
7564	GFER	growth factor, augmenter of liver regeneration (ERV1 homolog, S. cerevisiae)	628	78	0	0	1	0	0	0	1	1	1	6.984353e-01	NaN	NaN	6.984353e-01	1
7565	MRPL21	mitochondrial ribosomal protein L21	821	10	0	1	0	1	1	0	2	2	2	3.323495e-01	1	7.470000e-01	6.984552e-01	1
7566	SALL1	sal-like 1 (Drosophila)	3985	9	0	7	19	1	0	1	21	19	21	7.783443e-01	3.710000e-01	7.700000e-01	6.984590e-01	1
7567	MYBL2	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	2155	1	0	0	4	0	0	0	4	4	4	3.324516e-01	1	7.000000e-01	6.985676e-01	1
7568	MRGPRD	MAS-related GPR, member D	965	0	0	0	3	0	0	0	3	3	3	3.325140e-01	1	7.230000e-01	6.986363e-01	1
7569	PCM1	pericentriolar material 1	6223	14	0	7	14	1	1	1	17	14	17	3.325340e-01	1	9.830000e-01	6.986584e-01	1
7570	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1	10904	3	0	23	37	1	1	0	39	32	37	9.989472e-01	2.330000e-01	5.890000e-01	6.987854e-01	1
7571	TRIM6-TRIM34	TRIM6-TRIM34	3149	5	0	0	0	0	1	0	1	1	1	6.988737e-01	NaN	NaN	6.988737e-01	1
7572	NOP16	NOP16 nucleolar protein homolog (yeast)	877	22	0	0	1	0	0	0	1	1	1	6.990597e-01	NaN	NaN	6.990597e-01	1
7573	CIDEB	cell death-inducing DFFA-like effector b	1560	8	0	0	2	0	0	0	2	2	2	3.329758e-01	1	7.040000e-01	6.991444e-01	1
7574	LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3	2213	0	0	0	8	0	0	0	8	8	8	3.330099e-01	1	7.030000e-01	6.991819e-01	1
7575	SETD8	SET domain containing (lysine methyltransferase) 8	1089	8	0	1	2	0	0	0	2	2	2	3.330149e-01	1	9.600000e-01	6.991874e-01	1
7576	KLHL2	kelch-like 2, Mayven (Drosophila)	1878	34	0	1	2	2	0	0	4	4	4	3.331378e-01	1	4.930000e-01	6.993225e-01	1
7577	DNAJB9	DnaJ (Hsp40) homolog, subfamily B, member 9	680	25	0	0	3	0	0	0	3	3	3	3.331420e-01	1	8.880000e-01	6.993272e-01	1
7578	ZNF646	zinc finger protein 646	5507	27	0	11	10	0	0	1	11	11	11	9.944673e-01	1	1.690000e-01	6.993322e-01	1
7579	FAR2	fatty acyl CoA reductase 2	1592	0	0	0	3	1	0	0	4	4	4	3.331668e-01	1	9.840000e-01	6.993545e-01	1
7580	C4orf39	chromosome 4 open reading frame 39	476	0	0	1	2	1	0	0	3	3	3	3.331883e-01	1	5.550000e-01	6.993781e-01	1
7581	KIAA0494	KIAA0494	1528	5	0	0	2	0	0	0	2	2	2	6.546857e-01	1	3.930000e-01	6.994294e-01	1
7582	NYX	nyctalopin	1450	0	0	4	4	0	0	1	5	5	5	3.332386e-01	1	8.580000e-01	6.994333e-01	1
7583	OR10A3	olfactory receptor, family 10, subfamily A, member 3	944	7	0	2	3	0	0	1	4	4	4	4.567377e-01	1	3.980000e-01	6.996310e-01	1
7584	C1QTNF6	C1q and tumor necrosis factor related protein 6	851	14	0	1	3	0	0	0	3	2	3	4.763696e-01	1	5.420000e-01	6.996752e-01	1
7585	PIGG	phosphatidylinositol glycan anchor biosynthesis, class G	3000	20	0	6	8	0	0	1	9	9	9	7.049877e-01	1	3.110000e-01	6.996757e-01	1
7586	PABPN1	poly(A) binding protein, nuclear 1	945	4	0	0	2	0	0	0	2	2	2	3.334770e-01	1	9.780000e-01	6.996952e-01	1
7587	RANBP17	RAN binding protein 17	3377	33	0	3	13	2	0	0	15	13	15	3.335520e-01	1	6.830000e-01	6.997775e-01	1
7588	ARL9	ADP-ribosylation factor-like 9	382	15	0	1	1	0	0	0	1	1	1	7.000453e-01	NaN	NaN	7.000453e-01	1
7589	TRPC7	transient receptor potential cation channel, subfamily C, member 7	2633	48	0	6	8	0	2	0	10	9	9	7.781395e-01	3.980000e-01	9.890000e-01	7.000738e-01	1
7590	MEPCE	methylphosphate capping enzyme	2082	10	0	1	4	0	0	1	5	5	5	5.283348e-01	1	3.390000e-01	7.001679e-01	1
7591	PLEKHM1	pleckstrin homology domain containing, family M (with RUN domain) member 1	3215	1	0	1	4	0	0	0	4	4	4	6.600935e-01	1	4.230000e-01	7.002772e-01	1
7592	KLHL4	kelch-like 4 (Drosophila)	2265	1	0	4	12	1	0	0	13	13	13	8.653142e-01	1	2.170000e-01	7.002816e-01	1
7593	ESR1	estrogen receptor 1	1820	0	0	1	7	0	0	0	7	7	7	7.006222e-01	1	4.490000e-01	7.004849e-01	1
7594	SOS1	son of sevenless homolog 1 (Drosophila)	4092	5	0	1	10	0	1	0	11	10	11	3.343574e-01	1	9.470000e-01	7.006609e-01	1
7595	PALM2-AKAP2	PALM2-AKAP2	4087	0	0	0	1	0	0	0	1	1	1	7.006855e-01	NaN	NaN	7.006855e-01	1
7596	CFB	complement factor B	3437	1	0	6	5	0	2	0	7	7	7	3.344646e-01	1	9.670000e-01	7.007784e-01	1
7597	PRSS3	protease, serine, 3	977	32	0	0	1	0	0	1	2	2	2	3.344850e-01	1	5.330000e-01	7.008007e-01	1
7598	GPR63	G protein-coupled receptor 63	1260	15	0	2	3	0	0	0	3	3	3	7.307013e-01	1	4.420000e-01	7.009936e-01	1
7599	NUP155	nucleoporin 155kDa	4316	12	0	6	6	0	4	0	10	7	10	3.346845e-01	1	8.670000e-01	7.010192e-01	1
7600	MRPL23	mitochondrial ribosomal protein L23	480	53	0	0	1	0	0	0	1	1	1	7.011395e-01	NaN	NaN	7.011395e-01	1
7601	OR5D18	olfactory receptor, family 5, subfamily D, member 18	941	0	1	5	4	0	0	0	4	4	4	9.997306e-01	1	1.820000e-01	7.012656e-01	1
7602	C17orf104	chromosome 17 open reading frame 104	2887	31	0	2	2	2	0	0	4	4	4	3.349217e-01	1	7.350000e-01	7.012786e-01	1
7603	HES2	hairy and enhancer of split 2 (Drosophila)	536	104	0	0	1	0	0	0	1	1	1	7.013133e-01	NaN	NaN	7.013133e-01	1
7604	NOTUM	notum pectinacetylesterase homolog (Drosophila)	1531	6	0	4	4	0	0	0	4	4	4	6.148996e-01	1	3.890000e-01	7.014958e-01	1
7605	IGFL1	IGF-like family member 1	347	38	0	0	1	1	0	0	2	2	2	3.352083e-01	1	2.870000e-01	7.015920e-01	1
7606	C9orf30	chromosome 9 open reading frame 30	836	20	0	0	2	1	0	0	3	3	3	3.352193e-01	1	6.430000e-01	7.016041e-01	1
7607	LRP5	low density lipoprotein receptor-related protein 5	4938	23	0	9	15	0	2	0	17	17	17	3.353647e-01	1	9.020000e-01	7.017629e-01	1
7608	GPR152	G protein-coupled receptor 152	1573	5	0	4	2	0	0	0	2	2	2	9.091518e-01	1	3.540000e-01	7.018856e-01	1
7609	HBB	hemoglobin, beta	454	41	0	0	3	0	0	0	3	3	3	3.355489e-01	1	9.910000e-01	7.019641e-01	1
7610	SDCBP2	syndecan binding protein (syntenin) 2	911	83	0	1	2	0	1	0	3	3	3	3.355573e-01	1	8.790000e-01	7.019733e-01	1
7611	VCP	valosin-containing protein	3196	0	0	1	3	0	0	1	4	4	4	3.357227e-01	1	7.420000e-01	7.021538e-01	1
7612	CCR6	chemokine (C-C motif) receptor 6	1133	47	0	1	0	2	0	1	3	3	3	3.357867e-01	1	2.630000e-01	7.022237e-01	1
7613	NFE2L1	nuclear factor (erythroid-derived 2)-like 1	2335	4	0	2	2	0	0	0	2	2	2	9.705889e-01	1	1.460000e-01	7.022642e-01	1
7614	IL13	interleukin 13	455	43	0	1	1	0	0	0	1	1	1	7.023445e-01	NaN	NaN	7.023445e-01	1
7615	TNFSF8	tumor necrosis factor (ligand) superfamily, member 8	717	27	0	0	1	0	0	0	1	1	1	7.023494e-01	NaN	NaN	7.023494e-01	1
7616	GALNTL2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 2	1956	15	0	1	4	0	1	0	5	5	5	3.359312e-01	1	9.100000e-01	7.023813e-01	1
7617	MTUS2	microtubule associated tumor suppressor candidate 2	4250	0	0	6	15	0	0	0	15	15	14	9.357702e-01	3.060000e-01	6.870000e-01	7.023926e-01	1
7618	AMMECR1L	AMME chromosomal region gene 1-like	957	44	0	1	0	0	1	0	1	1	1	7.025975e-01	NaN	NaN	7.025975e-01	1
7619	PARD6G	par-6 partitioning defective 6 homolog gamma (C. elegans)	1139	3	0	2	4	0	0	0	4	4	4	3.361577e-01	1	8.590000e-01	7.026284e-01	1
7620	RANBP10	RAN binding protein 10	1915	3	0	0	6	0	0	0	6	6	6	3.361757e-01	1	8.130000e-01	7.026480e-01	1
7621	SERP2	stress-associated endoplasmic reticulum protein family member 2	206	197	0	0	1	0	0	0	1	1	1	7.026877e-01	NaN	NaN	7.026877e-01	1
7622	KCNQ2	potassium voltage-gated channel, KQT-like subfamily, member 2	2747	1	0	10	9	0	1	0	10	9	10	8.848457e-01	1	1.810000e-01	7.027196e-01	1
7623	RNF151	ring finger protein 151	762	10	0	1	3	0	0	0	3	3	3	3.362468e-01	1	7.530000e-01	7.027255e-01	1
7624	COG3	component of oligomeric golgi complex 3	2577	5	0	3	7	0	0	1	8	8	8	3.362658e-01	1	3.070000e-01	7.027462e-01	1
7625	USP16	ubiquitin specific peptidase 16	2540	1	0	1	5	0	0	0	5	5	5	9.243931e-01	1	1.680000e-01	7.029786e-01	1
7626	SLC25A23	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23	1443	13	0	2	4	1	0	0	5	4	5	9.145208e-01	1	1.730000e-01	7.030489e-01	1
7627	CCNI2	cyclin I family, member 2	1134	1	0	2	4	0	0	0	4	4	4	3.366389e-01	1	7.230000e-01	7.031526e-01	1
7628	ZDHHC24	zinc finger, DHHC-type containing 24	863	2	0	2	3	0	0	0	3	3	3	5.327850e-01	1	5.880000e-01	7.032410e-01	1
7629	C21orf33	chromosome 21 open reading frame 33	883	7	0	0	2	0	0	0	2	2	2	3.368471e-01	1	3.130000e-01	7.033793e-01	1
7630	RPL11	ribosomal protein L11	561	14	0	1	1	0	0	0	1	1	1	7.033915e-01	NaN	NaN	7.033915e-01	1
7631	IRX2	iroquois homeobox 2	1452	2	0	7	19	1	0	1	21	17	21	3.368964e-01	1	9.960000e-01	7.034328e-01	1
7632	OR5AK2	olfactory receptor, family 5, subfamily AK, member 2	928	30	0	2	3	1	0	1	5	5	5	3.371416e-01	1	7.740000e-01	7.036995e-01	1
7633	YPEL4	yippee-like 4 (Drosophila)	396	56	0	0	1	0	0	0	1	1	1	7.037018e-01	NaN	NaN	7.037018e-01	1
7634	TNNI1	troponin I type 1 (skeletal, slow)	592	30	0	0	3	0	0	0	3	3	3	3.371765e-01	1	9.340000e-01	7.037376e-01	1
7635	IRF3	interferon regulatory factor 3	1507	31	0	2	6	0	0	0	6	6	6	3.371859e-01	1	1	7.037477e-01	1
7636	GPR50	G protein-coupled receptor 50	1860	89	0	2	10	0	0	0	10	10	10	3.372712e-01	1	6.920000e-01	7.038404e-01	1
7637	APOM	apolipoprotein M	589	22	0	1	1	0	0	0	1	1	1	7.038890e-01	NaN	NaN	7.038890e-01	1
7638	PLK2	polo-like kinase 2 (Drosophila)	2110	20	0	3	3	0	0	2	5	5	5	3.376476e-01	1	9.510000e-01	7.042494e-01	1
7639	RASSF4	Ras association (RalGDS/AF-6) domain family member 4	1597	20	0	1	3	0	0	0	3	3	3	7.982476e-01	1	3.740000e-01	7.042614e-01	1
7640	PIWIL4	piwi-like 4 (Drosophila)	2635	7	0	4	12	1	0	1	14	14	14	3.378658e-01	1	8.920000e-01	7.044862e-01	1
7641	AQP5	aquaporin 5	810	7	0	0	3	0	0	0	3	3	3	5.927869e-01	1	4.210000e-01	7.045108e-01	1
7642	CNKSR1	connector enhancer of kinase suppressor of Ras 1	2224	21	0	4	7	1	0	0	8	8	8	3.379423e-01	1	6.860000e-01	7.045691e-01	1
7643	OR51A4	olfactory receptor, family 51, subfamily A, member 4	940	22	0	1	3	0	0	0	3	3	3	8.264179e-01	1	3.310000e-01	7.046371e-01	1
7644	CKAP2	cytoskeleton associated protein 2	2084	7	0	1	3	0	0	1	4	4	4	3.380145e-01	1	9.800000e-01	7.046475e-01	1
7645	C13orf16	chromosome 13 open reading frame 16	476	26	0	0	3	0	0	0	3	3	3	3.380322e-01	1	6.760000e-01	7.046667e-01	1
7646	C20orf46	chromosome 20 open reading frame 46	775	22	0	1	2	0	0	0	2	2	2	3.381587e-01	1	6.170000e-01	7.048038e-01	1
7647	SLC6A7	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7	1963	1	0	2	2	0	1	0	3	3	3	3.381843e-01	1	5.000000e-01	7.048316e-01	1
7648	GSK3B	glycogen synthase kinase 3 beta	1346	59	2	0	5	0	0	0	5	5	5	6.432298e-01	1	4.590000e-01	7.049992e-01	1
7649	PRAMEF17	PRAME family member 17	1437	57	0	0	3	0	0	0	3	3	1	3.383521e-01	5.240000e-01	5.170000e-01	7.050135e-01	1
7650	FFAR2	free fatty acid receptor 2	993	20	0	1	4	0	0	0	4	4	4	6.076007e-01	1	4.440000e-01	7.051018e-01	1
7651	ACPP	acid phosphatase, prostate	1320	5	0	2	0	0	1	0	1	1	1	7.051270e-01	NaN	NaN	7.051270e-01	1
7652	TRIM49	tripartite motif-containing 49	1383	2	0	0	1	0	0	0	1	1	1	7.052812e-01	NaN	NaN	7.052812e-01	1
7653	USP13	ubiquitin specific peptidase 13 (isopeptidase T-3)	2674	7	0	6	7	0	1	1	9	8	9	6.180172e-01	1	4.860000e-01	7.053616e-01	1
7654	PKHD1	polycystic kidney and hepatic disease 1 (autosomal recessive)	12526	8	0	16	41	1	1	1	44	40	44	9.992185e-01	1	1.970000e-01	7.054283e-01	1
7655	CPXM1	carboxypeptidase X (M14 family), member 1	2259	10	0	3	7	0	1	1	9	9	9	3.387678e-01	1	6.120000e-01	7.054638e-01	1
7656	SYTL4	synaptotagmin-like 4 (granuphilin-a)	2080	1	0	0	1	0	0	0	1	1	1	7.055362e-01	NaN	NaN	7.055362e-01	1
7657	FBXO2	F-box protein 2	913	83	0	0	1	0	0	0	1	1	1	7.055441e-01	NaN	NaN	7.055441e-01	1
7658	RALGDS	ral guanine nucleotide dissociation stimulator	2835	6	0	2	7	0	1	0	8	8	8	7.240469e-01	1	2.870000e-01	7.055570e-01	1
7659	CD37	CD37 molecule	874	1	1	3	7	0	1	0	8	8	8	6.010606e-01	1	2.690000e-01	7.057131e-01	1
7660	SPATA2	spermatogenesis associated 2	1569	7	0	0	6	0	0	0	6	6	6	3.391648e-01	1	4.940000e-01	7.058932e-01	1
7661	RPS6KA3	ribosomal protein S6 kinase, 90kDa, polypeptide 3	2307	1	0	0	1	0	0	0	1	1	1	7.058983e-01	NaN	NaN	7.058983e-01	1
7662	DYNLT3	dynein, light chain, Tctex-type 3	367	389	0	0	4	0	0	0	4	4	4	3.392359e-01	1	9.780000e-01	7.059701e-01	1
7663	UBE2H	ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)	576	8	0	0	1	0	0	0	1	1	1	7.061850e-01	NaN	NaN	7.061850e-01	1
7664	OR6M1	olfactory receptor, family 6, subfamily M, member 1	941	16	0	1	1	0	0	0	1	1	1	7.062196e-01	NaN	NaN	7.062196e-01	1
7665	APOO	apolipoprotein O	732	43	0	0	1	0	0	0	1	1	1	7.062649e-01	NaN	NaN	7.062649e-01	1
7666	C2orf83	chromosome 2 open reading frame 83	560	121	0	0	1	0	0	0	1	1	1	7.062827e-01	NaN	NaN	7.062827e-01	1
7667	SLC4A5	solute carrier family 4, sodium bicarbonate cotransporter, member 5	3522	30	0	5	4	1	0	1	6	6	6	8.912036e-01	1	3.470000e-01	7.063080e-01	1
7668	UCP1	uncoupling protein 1 (mitochondrial, proton carrier)	944	35	0	0	2	0	0	0	2	2	2	7.841781e-01	1	1.140000e-01	7.063086e-01	1
7669	CLDN11	claudin 11 (oligodendrocyte transmembrane protein)	632	2	0	1	2	0	0	0	2	2	2	3.396811e-01	1	3.270000e-01	7.064511e-01	1
7670	TDRD7	tudor domain containing 7	3361	2	0	4	9	0	0	1	10	10	10	7.773753e-01	1	2.960000e-01	7.064855e-01	1
7671	GNL3	guanine nucleotide binding protein-like 3 (nucleolar)	1714	7	0	1	4	0	0	0	4	4	4	4.251911e-01	1	5.270000e-01	7.065014e-01	1
7672	PSORS1C2	psoriasis susceptibility 1 candidate 2	842	11	0	0	2	0	0	0	2	2	2	3.398389e-01	1	7.160000e-01	7.066214e-01	1
7673	ZNF385D	zinc finger protein 385D	1216	4	0	4	16	0	0	0	16	16	15	5.455121e-01	5.050000e-01	9.870000e-01	7.066378e-01	1
7674	NHLH1	nescient helix loop helix 1	402	102	0	0	1	0	0	0	1	1	1	7.068292e-01	NaN	NaN	7.068292e-01	1
7675	RNF160		5557	1	0	3	5	0	2	1	8	8	8	3.400959e-01	1	8.020000e-01	7.068987e-01	1
