gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
CBFB	core-binding factor, beta subunit	615	34	1	0	2	0	0	0	2	2	2	8.309908e-01	1	3.420000e-01	9.999974e-01	3.250000e-01	9.517949e-01	6.417441e-01	1
METTL3	methyltransferase like 3	1783	2	0	0	2	1	0	1	4	4	4	2.842692e-01	1	6.970000e-01	1.000000e+00	6.957573e-01	7.101060e-01	6.418326e-01	1
PTCD3	Pentatricopeptide repeat domain 3	2164	1	0	1	3	0	1	0	4	4	4	2.843463e-01	1	7.540000e-01	1.000000e+00	7.616408e-01	2.223417e-01	6.419296e-01	1
TBPL1	TBP-like 1	590	5	0	0	2	0	0	0	2	2	2	5.086844e-01	1	4.680000e-01	9.999972e-01	4.838710e-01	9.441231e-01	6.419399e-01	1
PORCN	porcupine homolog (Drosophila)	1438	0	0	0	1	0	0	0	1	1	1	6.420039e-01	NaN	NaN	NaN	NaN	7.849573e-01	6.420039e-01	1
C10orf111	chromosome 10 open reading frame 111	468	44	0	1	2	0	0	0	2	2	2	4.147007e-01	1	3.320000e-01	9.999955e-01	3.437493e-01	2.955754e-01	6.421036e-01	1
NUFIP1	nuclear fragile X mental retardation protein interacting protein 1	1524	1	0	0	2	0	0	0	2	2	2	2.845065e-01	1	6.010000e-01	9.999996e-01	5.918832e-01	2.126752e-01	6.421310e-01	1
TMEM218	transmembrane protein 218	438	9	0	1	1	0	0	0	1	1	1	6.422608e-01	NaN	NaN	NaN	NaN	6.683168e-01	6.422608e-01	1
MSL3	male-specific lethal 3 homolog (Drosophila)	1760	44	1	1	2	0	0	0	2	2	2	8.978535e-01	1	2.000000e-01	9.999997e-01	2.030059e-01	7.037091e-01	6.422730e-01	1
CTXN3	cortexin 3	246	130	0	0	2	0	0	0	2	2	2	2.846524e-01	1	6.570000e-01	9.999840e-01	6.681829e-01	9.187784e-01	6.423143e-01	1
PCDHB15	protocadherin beta 15	2364	16	0	4	8	0	0	0	8	7	8	8.895665e-01	1	2.100000e-01	1	2.237099e-01	5.619473e-01	6.423255e-01	1
BTN2A1	butyrophilin, subfamily 2, member A1	1646	7	0	2	8	1	0	0	9	6	9	2.846969e-01	1	8.980000e-01	1	9.067838e-01	7.100564e-01	6.423702e-01	1
WDR41	WD repeat domain 41	1428	0	0	0	1	1	0	0	2	2	2	2.847521e-01	1	9.760000e-01	9.999995e-01	9.635628e-01	7.882013e-01	6.424396e-01	1
C19orf53	chromosome 19 open reading frame 53	334	44	0	0	1	0	0	0	1	1	1	6.424594e-01	NaN	NaN	NaN	NaN	6.150943e-01	6.424594e-01	1
SPRYD3	SPRY domain containing 3	1484	14	0	0	1	0	0	2	3	3	3	2.848244e-01	1	8.830000e-01	1.000000e+00	8.949618e-01	9.818984e-01	6.425304e-01	1
CYP4V2	cytochrome P450, family 4, subfamily V, polypeptide 2	1618	3	1	0	8	0	0	0	8	8	8	2.848519e-01	1	9.150000e-01	1	9.242433e-01	9.334340e-01	6.425649e-01	1
C5orf58	chromosome 5 open reading frame 58	317	41	0	0	2	0	0	0	2	2	2	2.849277e-01	1	3.210000e-01	9.999903e-01	3.224426e-01	4.394607e-01	6.426601e-01	1
FABP12	fatty acid binding protein 12	435	10	1	0	1	0	0	0	1	1	1	6.427035e-01	NaN	NaN	NaN	NaN	5.714286e-01	6.427035e-01	1
GRIA3	glutamate receptor, ionotrophic, AMPA 3	3316	2	2	1	11	0	1	0	12	11	12	7.660401e-01	1	3.100000e-01	1	3.217917e-01	7.120970e-01	6.427093e-01	1
GNAO1	guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O	1441	2	4	2	3	0	0	0	3	3	3	9.405700e-01	1	2.630000e-01	1.000000e+00	2.672549e-01	6.315248e-01	6.427417e-01	1
RFK	riboflavin kinase	480	0	1	1	3	0	0	0	3	3	3	6.103688e-01	1	4.200000e-01	1.000000e+00	4.345749e-01	2.722658e-01	6.428038e-01	1
SLC47A1	solute carrier family 47, member 1	1922	33	1	3	5	0	1	0	6	5	6	9.288824e-01	1	3.040000e-01	1.000000e+00	3.116166e-01	6.577895e-01	6.429603e-01	1
SPECC1L	SPECC1-like	3410	15	0	3	2	1	0	0	3	3	3	9.803257e-01	1	2.910000e-01	1.000000e+00	2.896587e-01	4.203503e-01	6.430956e-01	1
IL22RA2	interleukin 22 receptor, alpha 2	812	69	0	0	0	0	0	1	1	1	1	6.431525e-01	NaN	NaN	NaN	NaN	1	6.431525e-01	1
SYAP1	synapse associated protein 1, SAP47 homolog (Drosophila)	1091	21	0	0	0	0	1	0	1	1	1	6.433175e-01	NaN	NaN	NaN	NaN	4.300000e-01	6.433175e-01	1
FANK1	fibronectin type III and ankyrin repeat domains 1	1243	17	1	0	4	0	1	0	5	5	5	6.474402e-01	1	3.650000e-01	1.000000e+00	3.567454e-01	9.974964e-01	6.434045e-01	1
GYPE	glycophorin E	248	90	0	0	1	0	0	0	1	1	1	6.434827e-01	NaN	NaN	NaN	NaN	4.247788e-01	6.434827e-01	1
CRYGS	crystallin, gamma S	545	13	0	0	2	0	0	0	2	2	2	2.856400e-01	1	2.770000e-01	9.999967e-01	2.886230e-01	9.268372e-01	6.435535e-01	1
VSIG2	V-set and immunoglobulin domain containing 2	1010	0	1	0	1	0	2	0	3	3	3	2.857307e-01	1	8.880000e-01	1.000000e+00	8.800546e-01	5.973198e-01	6.436671e-01	1
COL4A4	collagen, type IV, alpha 4	5257	1	1	3	11	0	2	0	13	11	13	2.857807e-01	1	6.490000e-01	1	6.296322e-01	7.745170e-01	6.437297e-01	1
DNAJB9	DnaJ (Hsp40) homolog, subfamily B, member 9	680	110	0	0	3	0	0	0	3	3	3	2.857826e-01	1	8.170000e-01	1.000000e+00	8.229948e-01	2.441634e-01	6.437321e-01	1
TGFBI	transforming growth factor, beta-induced, 68kDa	2145	2	2	4	12	0	0	1	13	13	13	2.858353e-01	1	8.670000e-01	1	8.517703e-01	7.018897e-01	6.437982e-01	1
RNF148	ring finger protein 148	918	2	0	3	8	1	0	0	9	7	9	2.859494e-01	1	4.750000e-01	1	4.769895e-01	5.604180e-01	6.439410e-01	1
RASGRP4	RAS guanyl releasing protein 4	2086	2	0	1	5	0	0	0	5	5	5	8.536451e-01	1	2.340000e-01	1.000000e+00	2.433123e-01	9.423823e-01	6.439682e-01	1
PFDN5	prefoldin subunit 5	485	22	0	0	0	0	1	0	1	1	1	6.441394e-01	NaN	NaN	NaN	NaN	2.975243e-01	6.441394e-01	1
GUCD1		956	0	0	0	2	0	0	0	2	2	2	2.862247e-01	1	8.330000e-01	9.999989e-01	8.217155e-01	1.965970e-01	6.442855e-01	1
ADAR	adenosine deaminase, RNA-specific	3883	3	4	4	7	0	0	0	7	7	7	9.802957e-01	1	2.760000e-01	1	2.746005e-01	9.579341e-01	6.443126e-01	1
DIRC1	disrupted in renal carcinoma 1	315	78	0	0	1	0	0	0	1	1	1	6.443141e-01	NaN	NaN	NaN	NaN	4.750000e-01	6.443141e-01	1
ARGLU1	arginine and glutamate rich 1	896	18	0	0	3	0	0	0	3	3	3	6.985080e-01	1	3.600000e-01	1.000000e+00	4.074450e-01	6.455832e-01	6.444901e-01	1
RGS13	regulator of G-protein signaling 13	496	1	1	0	1	0	0	0	1	1	1	6.447325e-01	NaN	NaN	NaN	NaN	9.337900e-01	6.447325e-01	1
TAS2R8	taste receptor, type 2, member 8	930	22	0	1	4	0	0	0	4	4	4	2.866397e-01	1	5.270000e-01	1.000000e+00	5.334023e-01	2.121066e-01	6.448044e-01	1
ABCG2	ATP-binding cassette, sub-family G (WHITE), member 2	2024	0	0	4	9	0	1	1	11	11	10	2.866440e-01	1	9.330000e-01	1	9.275974e-01	6.246678e-01	6.448098e-01	1
LOH12CR1	loss of heterozygosity, 12, chromosomal region 1	607	16	0	0	1	0	0	0	1	1	1	6.448330e-01	NaN	NaN	NaN	NaN	1.000000e+00	6.448330e-01	1
ZNF382	zinc finger protein 382	1672	0	0	0	1	0	0	0	1	1	1	6.448718e-01	NaN	NaN	NaN	NaN	9.489051e-01	6.448718e-01	1
DZIP3	DAZ interacting protein 3, zinc finger	3747	2	1	1	6	1	1	1	9	9	9	2.867609e-01	1	4.520000e-01	1	4.529646e-01	6.732970e-01	6.449558e-01	1
ARFRP1	ADP-ribosylation factor related protein 1	634	54	3	0	3	0	0	0	3	3	3	2.867686e-01	1	8.430000e-01	1.000000e+00	8.636230e-01	5.475491e-01	6.449654e-01	1
ATP6V1E1	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1	713	2	0	0	3	1	0	0	4	3	4	4.460182e-01	1	5.140000e-01	1.000000e+00	5.067234e-01	3.086501e-01	6.449918e-01	1
PACRG	PARK2 co-regulated	911	1	1	4	6	0	0	0	6	6	6	9.822949e-01	1	2.510000e-01	1.000000e+00	2.367037e-01	8.053173e-02	6.450423e-01	1
ROR1	receptor tyrosine kinase-like orphan receptor 1	2852	11	0	2	10	0	1	0	11	11	11	2.868654e-01	1	9.350000e-01	1	9.337350e-01	7.115995e-01	6.450863e-01	1
MSRA	methionine sulfoxide reductase A	893	3	0	1	1	1	0	0	2	2	2	8.937116e-01	1	2.310000e-01	9.999988e-01	2.509201e-01	5.165501e-01	6.451063e-01	1
LSM7	LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)	324	91	0	0	0	0	1	0	1	1	1	6.452682e-01	NaN	NaN	NaN	NaN	7.484527e-01	6.452682e-01	1
PAQR7	progestin and adipoQ receptor family member VII	1041	39	0	3	4	0	0	1	5	5	5	2.870242e-01	1	9.880000e-01	1.000000e+00	9.916354e-01	4.556159e-01	6.452845e-01	1
DDX60	DEAD (Asp-Glu-Ala-Asp) box polypeptide 60	5283	3	5	8	16	0	0	2	18	18	18	8.087248e-01	1	2.270000e-01	1	2.245831e-01	4.714760e-01	6.453758e-01	1
ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7	1393	7	0	4	4	0	0	1	5	5	5	4.539031e-01	1	2.890000e-01	1.000000e+00	3.016803e-01	2.278370e-01	6.456545e-01	1
RBL2	retinoblastoma-like 2 (p130)	3504	1	1	1	2	0	0	0	2	2	2	7.367458e-01	1	3.060000e-01	9.999999e-01	3.123403e-01	4.878438e-01	6.456672e-01	1
TRAPPC6B	trafficking protein particle complex 6B	497	2	0	0	1	0	0	0	1	1	1	6.458011e-01	NaN	NaN	NaN	NaN	8.441065e-01	6.458011e-01	1
DDB1	damage-specific DNA binding protein 1, 127kDa	3527	9	2	4	5	1	0	0	6	6	6	8.818687e-01	1	2.360000e-01	1	2.195397e-01	9.823167e-01	6.458646e-01	1
AXIN2	axin 2 (conductin, axil)	2568	53	0	4	8	0	0	0	8	8	8	8.588986e-01	1	2.200000e-01	1	2.220485e-01	3.936135e-01	6.461660e-01	1
GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	2573	0	0	1	5	1	0	0	6	6	5	2.878642e-01	1	6.680000e-01	1	6.668521e-01	4.288425e-01	6.463319e-01	1
KRT24	keratin 24	1606	33	1	1	5	1	0	0	6	6	6	2.879232e-01	1	7.780000e-01	1	7.895646e-01	6.376543e-01	6.464053e-01	1
CHKA	choline kinase alpha	1418	1	0	0	2	0	0	0	2	2	2	2.879795e-01	1	4.120000e-01	9.999995e-01	4.290909e-01	8.917197e-01	6.464753e-01	1
LLPH	LLP homolog, long-term synaptic facilitation (Aplysia)	398	16	0	0	2	0	0	0	2	2	2	2.879832e-01	1	8.160000e-01	9.999937e-01	8.183335e-01	1.816502e-01	6.464800e-01	1
HIPK4	homeodomain interacting protein kinase 4	1863	15	0	4	6	0	0	0	6	6	6	6.684609e-01	1	2.760000e-01	1	2.512342e-01	7.433018e-01	6.466336e-01	1
HIST1H2AJ	histone cluster 1, H2aj	387	1	0	2	5	1	0	0	6	6	6	2.881128e-01	1	4.610000e-01	1.000000e+00	4.452676e-01	8.742737e-01	6.466413e-01	1
DUSP11	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)	1355	2	0	0	2	0	0	0	2	2	2	2.881797e-01	1	5.300000e-01	9.999995e-01	5.184546e-01	5.703661e-01	6.467245e-01	1
PTRHD1	peptidyl-tRNA hydrolase domain containing 1	429	8	0	0	1	0	0	0	1	1	1	6.468181e-01	NaN	NaN	NaN	NaN	9.408867e-01	6.468181e-01	1
ZFYVE27	zinc finger, FYVE domain containing 27	1325	1	0	0	2	0	0	0	2	2	2	2.883757e-01	1	9.030000e-01	9.999994e-01	8.967409e-01	5.297359e-01	6.469683e-01	1
COL12A1	collagen, type XII, alpha 1	9466	0	3	20	31	0	1	0	32	26	31	9.944641e-01	2.590000e-01	9.940000e-01	3.375948e-02	9.940761e-01	6.212587e-02	6.469918e-01	1
UTP14A	UTP14, U3 small nucleolar ribonucleoprotein, homolog A (yeast)	2407	3	0	0	1	0	0	1	2	2	2	4.866348e-01	1	5.210000e-01	9.999998e-01	4.981807e-01	7.019371e-01	6.472154e-01	1
PCNXL2	pecanex-like 2 (Drosophila)	6852	8	0	13	23	0	1	2	26	23	25	9.132233e-01	2.540000e-01	8.170000e-01	3.622683e-02	8.226256e-01	2.793155e-01	6.472205e-01	1
MALSU1	mitochondrial assembly of ribosomal large subunit 1	717	31	0	0	2	0	0	1	3	3	3	2.886181e-01	1	9.810000e-01	1.000000e+00	9.810199e-01	8.101657e-01	6.472697e-01	1
TEX11	testis expressed 11	2974	45	0	5	7	0	1	0	8	8	8	2.886715e-01	1	6.630000e-01	1	6.394109e-01	9.987994e-01	6.473360e-01	1
ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	1137	3	1	2	3	1	0	1	5	5	5	2.887332e-01	1	8.740000e-01	1.000000e+00	8.583979e-01	7.512257e-01	6.474126e-01	1
AMBRA1	autophagy/beclin-1 regulator 1	3961	1	0	1	12	1	0	1	14	14	13	2.887460e-01	1	9.890000e-01	1	9.876161e-01	5.627427e-02	6.474285e-01	1
FKBP3	FK506 binding protein 3, 25kDa	699	25	0	1	3	0	0	0	3	3	3	2.887576e-01	1	7.520000e-01	1.000000e+00	7.483972e-01	6.673882e-01	6.474430e-01	1
UBE3C	ubiquitin protein ligase E3C	3355	1	2	4	8	0	3	1	12	11	12	2.887600e-01	1	6.720000e-01	1	6.942294e-01	4.210967e-01	6.474460e-01	1
NEU3	sialidase 3 (membrane sialidase)	1789	42	0	2	4	0	0	0	4	4	4	9.081794e-01	1	1.690000e-01	1.000000e+00	1.714778e-01	4.294530e-01	6.474969e-01	1
NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa	939	10	0	0	3	0	0	1	4	4	4	2.888483e-01	1	6.100000e-01	1.000000e+00	6.249372e-01	4.589450e-01	6.475556e-01	1
LIMD1	LIM domains containing 1	2096	1	0	4	5	1	0	2	8	8	8	2.888704e-01	1	9.110000e-01	1	9.178642e-01	4.802337e-01	6.475831e-01	1
C3orf36	chromosome 3 open reading frame 36	498	44	0	1	0	0	0	1	1	1	1	6.480320e-01	NaN	NaN	NaN	NaN	5.850340e-01	6.480320e-01	1
IFNLR1		1715	4	0	3	2	0	0	0	2	2	2	9.907268e-01	1	2.670000e-01	9.999997e-01	2.728079e-01	9.090909e-02	6.481066e-01	1
STXBP5L	syntaxin binding protein 5-like	3821	3	0	2	9	0	2	0	11	11	11	2.894048e-01	1	8.530000e-01	1	8.541623e-01	8.162697e-01	6.482462e-01	1
HNRNPUL2	heterogeneous nuclear ribonucleoprotein U-like 2	2296	4	1	4	9	0	1	2	12	12	12	2.894556e-01	1	6.880000e-01	1	6.872587e-01	1.194584e-01	6.483091e-01	1
PLSCR4	phospholipid scramblase 4	1018	4	0	1	5	1	0	0	6	6	6	2.895347e-01	1	6.070000e-01	1.000000e+00	6.183425e-01	7.723009e-01	6.484072e-01	1
PHACTR1	phosphatase and actin regulator 1	2572	23	1	3	5	0	0	0	5	5	5	9.685976e-01	1	1.010000e-01	1.000000e+00	8.630317e-02	7.809459e-01	6.485014e-01	1
RNF8	ring finger protein 8	1639	0	0	0	1	0	0	0	1	1	1	6.485391e-01	NaN	NaN	NaN	NaN	5.353728e-01	6.485391e-01	1
SOX13	SRY (sex determining region Y)-box 13	1919	3	0	2	6	0	0	1	7	7	7	2.896512e-01	1	6.460000e-01	1	6.497687e-01	3.491802e-01	6.485515e-01	1
FARP2	FERM, RhoGEF and pleckstrin domain protein 2	3344	3	1	5	6	1	2	3	12	11	12	2.897379e-01	1	6.690000e-01	1	6.470073e-01	3.596938e-01	6.486590e-01	1
FTHL17	ferritin, heavy polypeptide-like 17	552	4	0	0	2	0	0	0	2	2	2	7.017163e-01	1	3.610000e-01	9.999968e-01	3.543486e-01	9.045918e-01	6.487469e-01	1
MAPRE2	microtubule-associated protein, RP/EB family, member 2	1128	0	0	0	2	0	1	0	3	3	3	2.899956e-01	1	6.300000e-01	1.000000e+00	6.687536e-01	3.533186e-01	6.489781e-01	1
ARID5A	AT rich interactive domain 5A (MRF1-like)	1809	21	0	1	2	0	1	1	4	4	4	5.688087e-01	1	4.160000e-01	1.000000e+00	4.231026e-01	6.272333e-02	6.490980e-01	1
SEPT1	septin 1	1289	27	0	2	3	0	1	0	4	4	4	5.190416e-01	1	4.790000e-01	1.000000e+00	5.013353e-01	4.193632e-01	6.491621e-01	1
LRRC30	leucine rich repeat containing 30	908	15	0	3	6	0	0	0	6	6	6	4.456978e-01	1	5.550000e-01	1.000000e+00	5.562097e-01	6.919246e-01	6.491683e-01	1
IL19	interleukin 19	668	16	0	1	3	0	1	0	4	4	4	2.902927e-01	1	9.790000e-01	1.000000e+00	9.854614e-01	6.135364e-02	6.493457e-01	1
BTLA	B and T lymphocyte associated	886	0	0	0	2	0	0	0	2	2	2	2.903742e-01	1	8.180000e-01	9.999987e-01	8.250524e-01	8.713479e-01	6.494465e-01	1
HERC4	hect domain and RLD 4	3433	4	1	0	5	0	1	1	7	7	7	2.904030e-01	1	7.410000e-01	1	7.375853e-01	4.406463e-01	6.494821e-01	1
KRT85	keratin 85	1608	38	0	3	6	0	0	0	6	5	6	6.630948e-01	1	3.350000e-01	1.000000e+00	3.122810e-01	7.297801e-01	6.495224e-01	1
LCE2C	late cornified envelope 2C	333	72	0	0	1	0	0	0	1	1	1	6.496578e-01	NaN	NaN	NaN	NaN	9.041534e-01	6.496578e-01	1
ADO	2-aminoethanethiol (cysteamine) dioxygenase	813	7	1	0	2	0	0	2	4	3	4	6.609195e-01	1	3.810000e-01	1.000000e+00	3.958881e-01	3.307519e-01	6.499784e-01	1
EFHC1	EF-hand domain (C-terminal) containing 1	2048	7	1	0	5	0	0	0	5	5	5	4.641006e-01	1	5.990000e-01	1.000000e+00	6.301487e-01	8.109591e-01	6.502087e-01	1
PLIN2	perilipin 2	1434	3	0	0	3	1	0	0	4	4	4	2.909956e-01	1	4.040000e-01	1.000000e+00	4.247764e-01	9.627196e-03	6.502143e-01	1
CDC42EP3	CDC42 effector protein (Rho GTPase binding) 3	765	12	0	1	1	0	0	0	1	1	1	6.502570e-01	NaN	NaN	NaN	NaN	1.612903e-01	6.502570e-01	1
MYO16	myosin XVI	5804	1	3	9	27	3	1	4	35	28	35	6.469487e-01	3.730000e-01	2.690000e-01	1	2.753456e-01	3.044055e-01	6.503764e-01	1
OLFM1	olfactomedin 1	2361	3	0	3	5	0	0	0	5	5	5	9.936129e-01	1	2.470000e-01	1.000000e+00	2.483535e-01	5.768375e-01	6.503784e-01	1
YAE1D1	Yae1 domain containing 1	1061	36	0	1	2	0	0	0	2	2	2	9.452663e-01	1	2.660000e-01	9.999991e-01	2.773172e-01	6.211862e-01	6.503950e-01	1
TMEM17	transmembrane protein 17	609	98	0	1	2	0	0	0	2	2	2	7.706643e-01	1	3.020000e-01	9.999973e-01	3.207224e-01	4.603179e-01	6.506036e-01	1
TTLL2	tubulin tyrosine ligase-like family, member 2	1787	15	0	2	5	0	0	1	6	6	6	8.115729e-01	1	2.800000e-01	1	2.836858e-01	9.953315e-01	6.506573e-01	1
SERPINB7	serpin peptidase inhibitor, clade B (ovalbumin), member 7	1167	21	0	2	3	1	0	1	5	5	5	2.913974e-01	1	5.390000e-01	1.000000e+00	5.275764e-01	9.422301e-01	6.507100e-01	1
BTBD1	BTB (POZ) domain containing 1	1477	0	0	0	3	0	0	0	3	3	3	2.914589e-01	1	7.750000e-01	1.000000e+00	7.677071e-01	1.699613e-01	6.507859e-01	1
NOM1	nucleolar protein with MIF4G domain 1	2623	24	1	3	2	0	0	0	2	2	2	9.982082e-01	1	1.960000e-01	9.999999e-01	1.936955e-01	9.159039e-01	6.508079e-01	1
GPSM3	G-protein signaling modulator 3 (AGS3-like, C. elegans)	517	42	0	1	2	0	0	0	2	2	2	2.915099e-01	1	7.740000e-01	9.999963e-01	7.860855e-01	8.294931e-03	6.508487e-01	1
APOA4	apolipoprotein A-IV	1199	38	0	2	6	0	0	0	6	5	6	2.915192e-01	1	9.300000e-01	1.000000e+00	9.157140e-01	6.585258e-01	6.508601e-01	1
B3GALT2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2	1269	13	0	0	2	0	0	0	2	2	2	7.146992e-01	1	3.160000e-01	9.999994e-01	3.381303e-01	5.799313e-01	6.509564e-01	1
PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	1619	9	0	1	2	0	0	1	3	3	3	2.917025e-01	1	7.590000e-01	1.000000e+00	7.759436e-01	6.149169e-01	6.510860e-01	1
GRB14	growth factor receptor-bound protein 14	1740	3	0	5	6	0	0	1	7	7	7	2.918312e-01	1	5.950000e-01	1	5.921108e-01	7.329749e-01	6.512445e-01	1
EIF4H	eukaryotic translation initiation factor 4H	771	4	2	2	1	0	0	1	2	2	2	5.538211e-01	1	3.910000e-01	9.999983e-01	3.943912e-01	2.500000e-01	6.512847e-01	1
FHL3	four and a half LIM domains 3	859	0	0	0	2	0	0	0	2	2	2	2.918789e-01	1	5.200000e-01	9.999987e-01	5.135527e-01	4.649749e-01	6.513033e-01	1
MRPL40	mitochondrial ribosomal protein L40	633	0	0	0	2	0	0	0	2	2	2	2.918854e-01	1	7.240000e-01	9.999975e-01	7.117652e-01	5.662703e-02	6.513114e-01	1
NME8	NME/NM23 family member 8	1827	41	0	1	2	1	0	0	3	3	3	7.932831e-01	1	2.460000e-01	1.000000e+00	2.590239e-01	2.742522e-01	6.513640e-01	1
AHCYL1	S-adenosylhomocysteine hydrolase-like 1	1657	0	0	0	2	0	0	0	2	2	2	2.920773e-01	1	8.230000e-01	9.999996e-01	8.197428e-01	7.333333e-01	6.515475e-01	1
ZNF101	zinc finger protein 101	1323	7	0	1	6	1	0	0	7	7	7	2.921595e-01	1	5.120000e-01	1	5.298450e-01	7.801236e-01	6.516488e-01	1
TMEFF1	transmembrane protein with EGF-like and two follistatin-like domains 1	1262	3	0	0	2	1	0	0	3	3	3	6.011955e-01	1	3.930000e-01	1.000000e+00	3.939173e-01	1.269245e-01	6.516752e-01	1
GCLC	glutamate-cysteine ligase, catalytic subunit	1978	0	0	0	2	0	0	0	2	2	2	2.922566e-01	1	4.730000e-01	9.999997e-01	4.558360e-01	5.573192e-01	6.517682e-01	1
ABCA13	ATP-binding cassette, sub-family A (ABC1), member 13	15421	0	3	13	52	1	0	2	55	50	54	7.653479e-01	3.530000e-01	6.680000e-01	7.642348e-02	6.667444e-01	9.343531e-01	6.518989e-01	1
UVSSA	UV-stimulated scaffold protein A	2180	6	0	2	7	0	0	0	7	7	7	6.194254e-01	1	3.310000e-01	1	3.340283e-01	2.132518e-01	6.519062e-01	1
MMP27	matrix metallopeptidase 27	1578	13	0	1	2	0	3	0	5	5	5	2.923922e-01	1	7.330000e-01	1.000000e+00	7.132294e-01	6.213906e-01	6.519350e-01	1
TMPRSS3	transmembrane protease, serine 3	1746	4	5	2	2	0	0	0	2	2	2	9.913197e-01	1	2.780000e-01	9.999997e-01	2.877660e-01	3.976948e-01	6.519929e-01	1
RAPGEF2	Rap guanine nucleotide exchange factor (GEF) 2	4592	0	3	5	11	0	0	0	11	11	11	9.083916e-01	2.880000e-01	6.820000e-01	1	6.696378e-01	7.272904e-01	6.520701e-01	1
PRPF4	PRP4 pre-mRNA processing factor 4 homolog (yeast)	1621	4	1	0	3	0	0	0	3	3	3	6.868148e-01	1	1.250000e-01	1.000000e+00	1.096153e-01	4.266086e-01	6.521697e-01	1
PRRG4	proline rich Gla (G-carboxyglutamic acid) 4 (transmembrane)	697	21	0	0	1	0	0	0	1	1	1	6.523434e-01	NaN	NaN	NaN	NaN	3.080569e-01	6.523434e-01	1
GPR17	G protein-coupled receptor 17	1111	3	0	1	5	0	0	0	5	5	5	2.927396e-01	1	9.920000e-01	1.000000e+00	9.907656e-01	1.635877e-01	6.523619e-01	1
PCDHB14	protocadherin beta 14	2397	10	0	7	3	3	0	1	7	6	7	8.901588e-01	1	2.380000e-01	1	2.547339e-01	9.337437e-01	6.525126e-01	1
LY6G6F	lymphocyte antigen 6 complex, locus G6F	1268	7	0	0	6	0	0	0	6	5	6	2.929564e-01	1	7.510000e-01	1.000000e+00	7.708309e-01	3.428647e-01	6.526282e-01	1
DGKA	diacylglycerol kinase, alpha 80kDa	2296	4	2	1	2	0	0	1	3	3	3	9.639838e-01	1	2.920000e-01	1.000000e+00	2.856450e-01	3.696682e-01	6.527444e-01	1
ABCC9	ATP-binding cassette, sub-family C (CFTR/MRP), member 9	5093	1	2	10	23	3	2	1	29	27	28	8.302201e-01	2.900000e-01	8.620000e-01	6.658226e-02	8.481625e-01	7.452847e-01	6.527648e-01	1
SCIN	scinderin	2208	30	0	2	10	0	0	0	10	9	10	2.930784e-01	1	5.030000e-01	1	5.088099e-01	6.448330e-01	6.527780e-01	1
C7orf62	chromosome 7 open reading frame 62	762	5	0	2	6	0	0	0	6	6	6	7.515931e-01	1	3.250000e-01	1.000000e+00	3.113703e-01	6.395493e-01	6.528306e-01	1
ATP6V1C2	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2	1332	15	1	2	3	1	0	0	4	4	4	2.933983e-01	1	7.370000e-01	1.000000e+00	7.131677e-01	4.697141e-01	6.531704e-01	1
NPPC	natriuretic peptide precursor C	385	2	0	1	1	0	0	0	1	1	1	6.531828e-01	NaN	NaN	NaN	NaN	1	6.531828e-01	1
ZNF517	zinc finger protein 517	1491	5	1	1	6	0	0	0	6	6	6	2.934337e-01	1	7.050000e-01	1	6.885144e-01	5.502143e-01	6.532138e-01	1
SLC16A2	solute carrier family 16, member 2 (monocarboxylic acid transporter 8)	1862	0	2	3	2	0	0	0	2	2	2	9.915852e-01	1	2.670000e-01	9.999997e-01	2.612086e-01	1.143288e-02	6.533064e-01	1
ODF1	outer dense fiber of sperm tails 1	757	22	0	1	0	0	0	1	1	1	1	6.533829e-01	NaN	NaN	NaN	NaN	6.884058e-01	6.533829e-01	1
EPB41L2	erythrocyte membrane protein band 4.1-like 2	3176	2	2	3	10	0	0	1	11	11	11	2.940279e-01	1	8.420000e-01	1	8.454883e-01	9.133787e-01	6.539418e-01	1
SUPT3H	suppressor of Ty 3 homolog (S. cerevisiae)	1156	13	1	1	4	0	0	0	4	4	4	6.760692e-01	1	2.600000e-01	1.000000e+00	2.648213e-01	8.467468e-01	6.540179e-01	1
BRD8	bromodomain containing 8	4097	24	2	5	5	0	0	0	5	5	5	9.222182e-01	1	2.790000e-01	1	2.859108e-01	7.408822e-01	6.541372e-01	1
PLCD1	phospholipase C, delta 1	2426	23	2	3	6	0	2	0	8	8	8	7.301372e-01	1	2.830000e-01	1	2.614168e-01	4.953086e-01	6.542078e-01	1
