gene	longname	codelen	nnei	nncd	nsil	nmis	nstp	nspl	nind	nnon	npat	nsite	pCV	pCL	pFN	pCL2	pFN2	pCF	p	q
GRAMD1A	GRAM domain containing 1A	2613	2	1	2	6	0	0	0	6	6	6	5.905649e-01	1	7.880000e-01	1	7.701424e-01	3.412980e-01	9.016011e-01	1
GSTP1	glutathione S-transferase pi	658	27	1	0	1	0	0	0	1	1	1	9.016401e-01	NaN	NaN	NaN	NaN	4.851852e-01	9.016401e-01	1
DRAM1	DNA-damage regulated autophagy modulator 1	741	19	0	1	1	0	0	0	1	1	1	9.016969e-01	NaN	NaN	NaN	NaN	6.677316e-01	9.016969e-01	1
IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	1273	5	1	2	2	1	0	0	3	3	3	5.907698e-01	1	9.090000e-01	1.000000e+00	9.081796e-01	8.431151e-01	9.017090e-01	1
SMCO1		653	6	0	2	1	0	0	0	1	1	1	9.017247e-01	NaN	NaN	NaN	NaN	1.922141e-01	9.017247e-01	1
C17orf78	chromosome 17 open reading frame 78	852	8	0	2	0	1	0	0	1	1	1	9.017829e-01	NaN	NaN	NaN	NaN	1.000000e+00	9.017829e-01	1
YKT6	YKT6 v-SNARE homolog (S. cerevisiae)	621	7	0	2	1	0	0	0	1	1	1	9.018161e-01	NaN	NaN	NaN	NaN	2.952756e-01	9.018161e-01	1
TREM2	triggering receptor expressed on myeloid cells 2	910	3	0	2	1	0	0	0	1	1	1	9.019858e-01	NaN	NaN	NaN	NaN	2.682620e-01	9.019858e-01	1
MARS2	methionyl-tRNA synthetase 2, mitochondrial	1782	21	0	2	8	0	0	0	8	7	8	5.913343e-01	1	6.730000e-01	1	6.695207e-01	1.755990e-01	9.020058e-01	1
ERCC8	excision repair cross-complementing rodent repair deficiency, complementation group 8	1235	13	2	1	5	0	0	0	5	5	5	5.916244e-01	1	8.770000e-01	1.000000e+00	8.671885e-01	9.590921e-02	9.021582e-01	1
DIRAS3	DIRAS family, GTP-binding RAS-like 3	690	27	0	2	5	0	0	0	5	5	5	5.916435e-01	1	9.750000e-01	1.000000e+00	9.720500e-01	8.785085e-01	9.021682e-01	1
CSF1	colony stimulating factor 1 (macrophage)	1693	7	0	3	6	0	0	0	6	6	6	5.918797e-01	1	5.560000e-01	1	5.400956e-01	3.438639e-01	9.022921e-01	1
TLE3	transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila)	2491	5	1	1	7	0	0	1	8	8	8	5.919124e-01	1	5.020000e-01	1	4.881911e-01	2.818274e-01	9.023093e-01	1
ZMYM2	zinc finger, MYM-type 2	4353	2	2	1	10	0	0	1	11	11	11	5.919370e-01	1	6.650000e-01	1	6.914818e-01	8.328169e-01	9.023222e-01	1
EFNA3	ephrin-A3	848	3	0	0	1	1	0	0	2	2	2	5.921035e-01	1	6.620000e-01	9.999986e-01	6.644985e-01	6.369654e-01	9.024095e-01	1
B4GALT7	xylosylprotein beta 1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)	1004	1	1	1	3	0	0	0	3	3	3	5.921583e-01	1	9.870000e-01	1.000000e+00	9.865267e-01	4.476264e-01	9.024382e-01	1
BEND3	BEN domain containing 3	2498	3	0	6	14	0	0	0	14	11	14	5.923540e-01	1	9.160000e-01	1	9.157071e-01	6.793099e-01	9.025407e-01	1
CD164	CD164 molecule, sialomucin	738	1	1	1	2	0	0	0	2	2	2	9.745277e-01	1	5.350000e-01	9.999982e-01	5.295494e-01	7.383545e-02	9.026238e-01	1
ASTE1	asteroid homolog 1 (Drosophila)	2131	21	0	3	8	1	0	0	9	7	9	5.925963e-01	1	7.370000e-01	1	7.223052e-01	2.270513e-01	9.026675e-01	1
KDM4D	lysine (K)-specific demethylase 4D	1572	9	0	2	9	0	0	0	9	8	8	5.926497e-01	1	7.450000e-01	1	7.554072e-01	7.421194e-01	9.026955e-01	1
N6AMT2	N-6 adenine-specific DNA methyltransferase 2 (putative)	657	47	0	0	2	0	0	0	2	2	2	5.927303e-01	1	3.690000e-01	9.999977e-01	3.834444e-01	7.026983e-01	9.027376e-01	1
C15orf56	chromosome 15 open reading frame 56	604	218	0	0	1	0	0	0	1	1	1	9.027449e-01	NaN	NaN	NaN	NaN	8.928571e-01	9.027449e-01	1
ARPC3	actin related protein 2/3 complex, subunit 3, 21kDa	561	52	1	1	2	0	0	0	2	2	2	5.928178e-01	1	9.320000e-01	9.999969e-01	9.283479e-01	1.000000e+00	9.027834e-01	1
AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	2089	22	0	1	1	0	0	0	1	1	1	9.028748e-01	NaN	NaN	NaN	NaN	5.314286e-01	9.028748e-01	1
PCGF6	polycomb group ring finger 6	1089	5	0	0	2	0	0	0	2	2	2	5.930061e-01	1	9.190000e-01	9.999992e-01	9.205148e-01	2.472415e-01	9.028818e-01	1
GGT1	gamma-glutamyltransferase 1	1831	1	0	0	2	0	0	0	2	2	2	5.931577e-01	1	6.840000e-01	9.999997e-01	6.880197e-01	2.564103e-01	9.029610e-01	1
SLC11A2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	1937	2	2	4	2	0	1	0	3	3	3	9.856796e-01	1	4.020000e-01	1.000000e+00	4.081927e-01	3.360424e-01	9.030766e-01	1
MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	1001	3	0	1	3	0	0	0	3	3	3	5.933835e-01	1	9.060000e-01	1.000000e+00	9.059841e-01	6.037376e-01	9.030789e-01	1
FAM169B	family with sequence similarity 169, member B	595	1	0	1	3	0	1	0	4	4	4	5.934648e-01	1	8.890000e-01	1.000000e+00	8.765401e-01	4.309181e-01	9.031213e-01	1
CHI3L2	chitinase 3-like 2	1213	34	1	2	2	0	1	0	3	3	3	5.936181e-01	1	7.320000e-01	1.000000e+00	7.209626e-01	2.243124e-01	9.032013e-01	1
GNPAT	glyceronephosphate O-acyltransferase	2103	1	1	1	4	0	0	0	4	4	4	5.938215e-01	1	8.950000e-01	1.000000e+00	8.956442e-01	8.337225e-01	9.033073e-01	1
MAP2K2	mitogen-activated protein kinase kinase 2	1243	0	1	2	7	0	0	0	7	7	7	5.938308e-01	1	3.360000e-01	1	3.190835e-01	9.634109e-01	9.033121e-01	1
ATE1	arginyltransferase 1	1821	0	0	3	4	1	0	1	6	6	6	5.940452e-01	1	7.640000e-01	1	7.784366e-01	5.020523e-02	9.034238e-01	1
KIAA0408	KIAA0408	2101	2	0	1	8	0	0	1	9	9	9	5.941908e-01	1	7.960000e-01	1	7.867000e-01	7.317751e-01	9.034997e-01	1
GJD3	gap junction protein, delta 3, 31.9kDa	1048	0	0	0	1	0	0	0	1	1	1	9.035198e-01	NaN	NaN	NaN	NaN	4.469274e-02	9.035198e-01	1
ADCY5	adenylate cyclase 5	4066	0	0	10	19	0	1	3	23	22	23	5.942591e-01	1	7.840000e-01	1	7.698243e-01	7.004639e-01	9.035352e-01	1
IL6R	interleukin 6 receptor	1443	5	0	3	2	0	0	0	2	2	2	9.711585e-01	1	5.760000e-01	9.999995e-01	5.806576e-01	6.729214e-02	9.035820e-01	1
DNAH1	dynein, axonemal, heavy chain 1	13102	0	3	26	44	0	2	1	47	42	46	9.890252e-01	5.390000e-01	9.030000e-01	6.364870e-02	9.101300e-01	8.688156e-01	9.036107e-01	1
ARHGAP20	Rho GTPase activating protein 20	3714	0	1	4	8	1	3	0	12	12	12	5.944941e-01	1	6.060000e-01	1	6.072789e-01	3.039240e-01	9.036575e-01	1
PHF8	PHD finger protein 8	3433	2	0	2	9	0	0	0	9	8	9	5.945446e-01	1	6.730000e-01	1	6.980318e-01	2.505534e-01	9.036837e-01	1
SLC25A12	solute carrier family 25 (mitochondrial carrier, Aralar), member 12	2106	28	1	1	6	0	0	1	7	7	7	5.945498e-01	1	7.860000e-01	1	7.842358e-01	1.793273e-01	9.036865e-01	1
SYNC	syncoilin, intermediate filament protein	1527	1	0	0	1	0	0	0	1	1	1	9.036944e-01	NaN	NaN	NaN	NaN	8.965517e-01	9.036944e-01	1
LPHN1	latrophilin 1	4513	0	1	14	17	1	0	0	18	18	18	9.428722e-01	1	4.190000e-01	1	4.239874e-01	9.813827e-01	9.038956e-01	1
YWHAQ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta polypeptide	754	20	1	0	1	0	1	0	2	2	2	5.950649e-01	1	9.010000e-01	9.999983e-01	8.979592e-01	5.441265e-01	9.039540e-01	1
MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	358	324	0	0	1	0	1	0	2	2	2	5.952439e-01	1	7.330000e-01	9.999923e-01	7.129252e-01	1.615687e-01	9.040469e-01	1
ENTHD2	ENTH domain containing 2	1830	5	3	2	3	0	0	0	3	3	3	9.809517e-01	1	3.600000e-01	1.000000e+00	3.682619e-01	7.415632e-01	9.041474e-01	1
PNPLA5	patatin-like phospholipase domain containing 5	1326	0	3	3	5	0	0	0	5	5	5	9.289736e-01	1	4.900000e-01	1.000000e+00	4.883531e-01	3.163726e-01	9.041653e-01	1
UBE2E2	ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)	626	4	1	0	3	0	0	0	3	3	3	5.955580e-01	1	2.350000e-01	1.000000e+00	2.316638e-01	4.299814e-01	9.042098e-01	1
DNAI1	dynein, axonemal, intermediate chain 1	2424	0	2	5	9	0	1	1	11	11	11	5.955754e-01	1	4.490000e-01	1	4.354923e-01	4.264709e-01	9.042188e-01	1
CCDC88C	coiled-coil domain containing 88C	6279	3	4	5	29	0	0	1	30	28	30	5.955862e-01	1	9.810000e-01	1	9.838536e-01	6.776883e-01	9.042244e-01	1
RPS28	ribosomal protein S28	218	165	0	0	2	0	0	0	2	2	2	5.955885e-01	1	4.450000e-01	9.999797e-01	4.235510e-01	3.585167e-01	9.042256e-01	1
KIF18A	kinesin family member 18A	2757	13	2	2	9	0	0	0	9	9	9	9.732586e-01	1	4.970000e-01	1	4.951873e-01	6.514491e-01	9.042493e-01	1
PGK2	phosphoglycerate kinase 2	1254	0	0	2	6	0	0	1	7	6	7	5.957677e-01	1	9.590000e-01	1	9.622065e-01	5.906780e-01	9.043185e-01	1
AC022532.1		478	19	0	0	1	0	0	0	1	1	1	9.043219e-01	NaN	NaN	NaN	NaN	4.888889e-01	9.043219e-01	1
ATP13A2	ATPase type 13A2	3891	3	1	4	11	0	0	2	13	12	13	5.958080e-01	1	9.900000e-01	1	9.845183e-01	5.193693e-01	9.043393e-01	1
ASIP	agouti signaling protein, nonagouti homolog (mouse)	410	4	0	1	2	0	0	0	2	1	2	9.043552e-01	NaN	NaN	NaN	NaN	8.381546e-01	9.043552e-01	1
TMEM51	transmembrane protein 51	766	7	0	2	1	0	0	0	1	1	1	9.043948e-01	NaN	NaN	NaN	NaN	6.870748e-01	9.043948e-01	1
PTX4	pentraxin 4, long	1573	1	2	2	7	0	0	2	9	9	9	5.959990e-01	1	9.890000e-01	1	9.868031e-01	4.231459e-01	9.044382e-01	1
SLC23A1	solute carrier family 23 (nucleobase transporters), member 1	1861	4	1	4	2	0	0	2	4	4	4	8.528683e-01	1	5.620000e-01	1.000000e+00	5.631256e-01	4.139589e-01	9.045189e-01	1
HIP1	huntingtin interacting protein 1	3234	0	1	4	6	0	2	0	8	8	8	5.961874e-01	1	9.040000e-01	1	9.089966e-01	5.478792e-01	9.045357e-01	1
ZNF282	zinc finger protein 282	2044	3	0	5	7	0	1	0	8	7	8	8.940290e-01	1	4.950000e-01	1	5.142446e-01	9.445728e-01	9.046028e-01	1
FOLR1	folate receptor 1 (adult)	790	7	0	1	1	0	0	0	1	1	1	9.046237e-01	NaN	NaN	NaN	NaN	5.918367e-01	9.046237e-01	1
ELMOD1	ELMO/CED-12 domain containing 1	1045	1	1	1	3	0	0	0	3	3	3	5.963844e-01	1	4.410000e-01	1.000000e+00	4.613123e-01	5.337342e-01	9.046375e-01	1
TMEM35	transmembrane protein 35	508	1	1	1	1	0	0	0	1	1	1	9.047579e-01	NaN	NaN	NaN	NaN	8.023810e-01	9.047579e-01	1
POSTN	periostin, osteoblast specific factor	2599	0	3	4	14	0	2	2	18	15	18	5.966589e-01	1	4.630000e-01	1	4.283776e-01	5.631949e-01	9.047793e-01	1
VGLL4	vestigial like 4 (Drosophila)	1074	1	4	2	4	0	0	0	4	4	4	9.488952e-01	1	5.900000e-01	1.000000e+00	6.126896e-01	7.326869e-01	9.048806e-01	1
FRMD4B	FERM domain containing 4B	3224	6	5	5	12	2	1	1	16	16	16	5.968836e-01	1	9.040000e-01	1	8.901793e-01	9.921367e-01	9.048953e-01	1
CENPQ	centromere protein Q	835	58	1	1	2	0	0	0	2	2	2	8.936200e-01	1	6.370000e-01	9.999986e-01	6.335863e-01	8.482930e-01	9.049235e-01	1
BTN3A3	butyrophilin, subfamily 3, member A3	1791	7	0	2	5	1	0	0	6	5	6	5.969854e-01	1	5.840000e-01	1.000000e+00	5.858305e-01	9.717348e-01	9.049479e-01	1
HRAS	v-Ha-ras Harvey rat sarcoma viral oncogene homolog	650	6	2	1	1	0	0	0	1	1	1	9.049834e-01	NaN	NaN	NaN	NaN	6.266667e-01	9.049834e-01	1
NRG4	neuregulin 4	457	4	0	2	2	0	0	0	2	1	2	9.050228e-01	NaN	NaN	NaN	NaN	5.206983e-01	9.050228e-01	1
SRPR	signal recognition particle receptor ('docking protein')	1969	14	0	4	7	0	0	1	8	8	8	5.972195e-01	1	6.750000e-01	1	6.759151e-01	4.496608e-01	9.050686e-01	1
MARCKSL1	MARCKS-like 1	592	33	1	0	3	0	0	0	3	3	3	5.974005e-01	1	4.490000e-01	1.000000e+00	4.562352e-01	3.619646e-01	9.051618e-01	1
LGALS16	lectin, galactoside-binding, soluble, 16	441	20	0	0	1	0	0	0	1	1	1	9.051726e-01	NaN	NaN	NaN	NaN	9.289100e-01	9.051726e-01	1
SLC41A2	solute carrier family 41, member 2	1758	1	1	2	4	0	0	0	4	4	4	5.975269e-01	1	6.110000e-01	1.000000e+00	6.046805e-01	1.465568e-01	9.052270e-01	1
CDC42BPB	CDC42 binding protein kinase beta (DMPK-like)	5280	14	2	9	14	2	2	1	19	19	19	5.979593e-01	1	8.890000e-01	1	8.824603e-01	8.047258e-01	9.054494e-01	1
CLDN7	claudin 7	648	2	2	0	1	0	0	0	1	1	1	9.054845e-01	NaN	NaN	NaN	NaN	5.177994e-01	9.054845e-01	1
TNFRSF12A	tumor necrosis factor receptor superfamily, member 12A	798	8	0	0	0	1	1	0	2	2	2	5.982513e-01	1	4.450000e-01	9.999984e-01	4.333333e-01	3.117679e-01	9.055995e-01	1
RHOH	ras homolog gene family, member H	576	59	0	0	3	0	0	0	3	3	3	5.983476e-01	1	7.570000e-01	1.000000e+00	7.568051e-01	4.377861e-01	9.056490e-01	1
NCR1	natural cytotoxicity triggering receptor 1	941	5	1	1	4	0	1	0	5	5	5	5.984093e-01	1	5.420000e-01	1.000000e+00	5.481989e-01	9.465312e-01	9.056807e-01	1
NIT2	nitrilase family, member 2	867	18	0	2	1	0	2	0	3	3	3	5.984396e-01	1	3.740000e-01	1.000000e+00	3.659433e-01	6.245688e-01	9.056963e-01	1
PARD6A	par-6 partitioning defective 6 homolog alpha (C. elegans)	1049	9	0	1	3	1	0	0	4	4	3	5.984748e-01	1	9.550000e-01	1.000000e+00	9.496847e-01	8.848523e-01	9.057143e-01	1
UBBP4	ubiquitin B pseudogene 4	863	10	0	0	1	0	0	0	1	1	1	9.057342e-01	NaN	NaN	NaN	NaN	9.345238e-01	9.057342e-01	1
VDAC3	voltage-dependent anion channel 3	892	8	0	0	2	0	0	0	2	2	2	5.986477e-01	1	9.460000e-01	9.999987e-01	9.420751e-01	1.951774e-01	9.058031e-01	1
SLC25A18	solute carrier family 25 (mitochondrial carrier), member 18	980	1	0	1	4	0	1	0	5	4	5	5.989190e-01	1	9.660000e-01	1.000000e+00	9.700526e-01	7.122509e-01	9.059422e-01	1
CA12	carbonic anhydrase XII	1105	16	0	2	5	0	1	0	6	5	6	5.990034e-01	1	6.140000e-01	1.000000e+00	6.082688e-01	4.047316e-01	9.059854e-01	1
IQCF3	IQ motif containing F3	473	30	0	0	2	0	0	0	2	2	2	5.991035e-01	1	4.220000e-01	9.999956e-01	4.143981e-01	3.755485e-01	9.060367e-01	1
MSTN	myostatin	1136	58	0	2	1	0	0	0	1	1	1	9.060795e-01	NaN	NaN	NaN	NaN	1.282051e-01	9.060795e-01	1
SLC24A2	solute carrier family 24 (sodium/potassium/calcium exchanger), member 2	2022	3	0	2	11	0	0	0	11	11	11	5.992667e-01	1	5.750000e-01	1	5.840794e-01	3.730173e-01	9.061203e-01	1
ZNF812	zinc finger protein 812	1377	17	0	0	1	1	0	0	2	1	2	9.062838e-01	NaN	NaN	NaN	NaN	2.831858e-01	9.062838e-01	1
KLRG1	killer cell lectin-like receptor subfamily G, member 1	618	10	1	1	1	0	0	0	1	1	1	9.063207e-01	NaN	NaN	NaN	NaN	7.207547e-01	9.063207e-01	1
ATOH7	atonal homolog 7 (Drosophila)	459	2	0	0	1	0	0	0	1	1	1	9.063932e-01	NaN	NaN	NaN	NaN	3.854167e-01	9.063932e-01	1
FABP12	fatty acid binding protein 12	435	10	1	0	2	0	1	0	3	2	3	5.998561e-01	1	8.430000e-01	9.999948e-01	8.425839e-01	4.010444e-01	9.064218e-01	1
DYDC2	DPY30 domain containing 2	588	9	0	0	1	0	0	0	1	1	1	9.064329e-01	NaN	NaN	NaN	NaN	9.861111e-01	9.064329e-01	1
DCTD	dCMP deaminase	590	2	0	0	3	0	0	0	3	2	3	5.998874e-01	1	3.660000e-01	9.999972e-01	3.724564e-01	8.876555e-01	9.064378e-01	1
RP5-850E9.3		295	0	0	1	1	0	0	0	1	1	1	9.064399e-01	NaN	NaN	NaN	NaN	2.326531e-01	9.064399e-01	1
C4BPB	complement component 4 binding protein, beta	1059	25	0	2	2	0	0	0	2	2	2	8.402745e-01	1	5.740000e-01	9.999991e-01	5.721765e-01	7.539838e-01	9.064729e-01	1
NKIRAS2	NFKB inhibitor interacting Ras-like 2	708	31	2	2	1	0	0	0	1	1	1	9.066545e-01	NaN	NaN	NaN	NaN	7.457627e-01	9.066545e-01	1
EIF2B5	eukaryotic translation initiation factor 2B, subunit 5 epsilon, 82kDa	2242	9	7	3	2	0	0	0	2	2	2	9.991081e-01	1	5.080000e-01	9.999998e-01	5.363826e-01	6.486654e-02	9.067322e-01	1
THRA	thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian)	1626	7	1	0	4	0	1	0	5	5	5	6.005656e-01	1	8.700000e-01	1.000000e+00	8.614359e-01	4.699496e-01	9.067840e-01	1
ACY3	aspartoacylase (aminocyclase) 3	980	11	0	1	1	0	0	0	1	1	1	9.068007e-01	NaN	NaN	NaN	NaN	3.497942e-01	9.068007e-01	1
ZDHHC2	zinc finger, DHHC-type containing 2	1148	2	1	1	3	0	1	0	4	4	4	6.006303e-01	1	5.580000e-01	1.000000e+00	5.865855e-01	6.773910e-01	9.068170e-01	1
PLA2G6	phospholipase A2, group VI (cytosolic, calcium-independent)	2574	3	1	5	13	0	0	0	13	11	12	6.006627e-01	1	9.890000e-01	1	9.881744e-01	7.321213e-01	9.068335e-01	1
MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	3757	9	4	5	8	0	1	0	9	9	9	9.833162e-01	1	5.310000e-01	1	5.133605e-01	2.845284e-01	9.069067e-01	1
DNMT3L	DNA (cytosine-5-)-methyltransferase 3-like	1204	4	0	1	4	0	0	0	4	4	4	6.008129e-01	1	9.560000e-01	1.000000e+00	9.543975e-01	6.404036e-01	9.069101e-01	1
RGS5	regulator of G-protein signaling 5	684	254	1	0	2	0	0	1	3	3	3	6.008679e-01	1	7.310000e-01	1.000000e+00	7.556746e-01	8.376471e-01	9.069381e-01	1
NIPAL3	NIPA-like domain containing 3	1395	0	1	3	3	0	2	0	5	5	5	6.011040e-01	1	9.340000e-01	1.000000e+00	9.418437e-01	9.290659e-02	9.070583e-01	1
HDAC2	histone deacetylase 2	1801	0	5	1	4	1	1	0	6	6	6	9.649762e-01	1	4.260000e-01	1	4.377400e-01	2.207614e-01	9.070971e-01	1
SNX27	sorting nexin family member 27	1711	9	0	2	5	0	0	1	6	6	6	6.011854e-01	1	4.420000e-01	1	4.544256e-01	5.416794e-01	9.070997e-01	1
TAF12	TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 20kDa	502	42	1	1	2	0	0	0	2	2	2	6.012172e-01	1	6.330000e-01	9.999961e-01	6.432866e-01	1.756863e-01	9.071159e-01	1
CPNE4	copine IV	1788	5	1	2	7	0	1	0	8	8	8	6.012883e-01	1	8.690000e-01	1	8.610031e-01	3.950813e-01	9.071521e-01	1
KIAA1377	KIAA1377	3394	0	0	4	9	0	0	1	10	10	10	6.013069e-01	1	5.450000e-01	1	5.472103e-01	7.998595e-01	9.071616e-01	1
HIST1H2BA	histone cluster 1, H2ba	384	1	0	3	4	0	0	0	4	4	4	6.013521e-01	1	4.480000e-01	1.000000e+00	4.550288e-01	7.325180e-01	9.071845e-01	1
CYP2U1	cytochrome P450, family 2, subfamily U, polypeptide 1	1651	0	0	7	5	0	0	1	6	6	6	9.874990e-01	1	5.010000e-01	1	5.069083e-01	7.755230e-01	9.072022e-01	1
FFAR3	free fatty acid receptor 3	1044	3	0	1	1	0	0	0	1	1	1	9.072411e-01	NaN	NaN	NaN	NaN	3.106796e-01	9.072411e-01	1
C1orf226	chromosome 1 open reading frame 226	956	12	0	0	2	0	0	0	2	2	2	6.014753e-01	1	8.950000e-01	9.999989e-01	8.835382e-01	3.927411e-01	9.072472e-01	1
PRRG1	proline rich Gla (G-carboxyglutamic acid) 1	745	12	0	2	1	0	0	0	1	1	1	9.072673e-01	NaN	NaN	NaN	NaN	8.756757e-01	9.072673e-01	1
GLIPR1	GLI pathogenesis-related 1 (glioma)	821	3	1	3	5	0	0	1	6	6	6	6.015407e-01	1	9.490000e-01	1.000000e+00	9.555021e-01	3.938173e-01	9.072804e-01	1
TIPRL	TIP41, TOR signaling pathway regulator-like (S. cerevisiae)	866	2	0	0	3	0	0	0	3	3	3	6.015526e-01	1	7.860000e-01	1.000000e+00	7.706219e-01	1.925143e-01	9.072865e-01	1
MVB12A		976	4	0	1	2	0	0	0	2	2	2	6.018129e-01	1	3.780000e-01	9.999990e-01	3.824624e-01	4.163615e-01	9.074187e-01	1
SDHAF2	succinate dehydrogenase complex assembly factor 2	602	11	0	0	1	0	0	0	1	1	1	9.074355e-01	NaN	NaN	NaN	NaN	1	9.074355e-01	1
BTC	betacellulin	555	26	2	0	4	0	0	0	4	4	4	6.018479e-01	1	5.150000e-01	1.000000e+00	4.853752e-01	3.566618e-01	9.074365e-01	1
RNF126	ring finger protein 126	968	1	1	5	6	0	0	0	6	6	6	9.539102e-01	1	5.430000e-01	1.000000e+00	5.334890e-01	2.382543e-02	9.074717e-01	1
PMPCB	peptidase (mitochondrial processing) beta	1708	7	0	0	3	0	0	1	4	4	4	6.019375e-01	1	6.770000e-01	1.000000e+00	6.801512e-01	7.725834e-01	9.074820e-01	1
ZNF574	zinc finger protein 574	2965	34	1	4	3	0	0	0	3	3	3	9.984137e-01	1	4.840000e-01	1.000000e+00	4.586976e-01	6.101951e-01	9.075357e-01	1
DCAF16	DDB1 and CUL4 associated factor 16	651	55	0	1	2	0	0	0	2	2	2	6.021429e-01	1	7.270000e-01	9.999977e-01	6.922568e-01	5.277492e-01	9.075862e-01	1
ALG13	asparagine-linked glycosylation 13 homolog (S. cerevisiae)	3635	22	1	4	8	1	0	1	10	10	10	6.022601e-01	1	5.460000e-01	1	5.584074e-01	5.136465e-03	9.076456e-01	1
DCP1B	DCP1 decapping enzyme homolog B (S. cerevisiae)	1930	2	2	5	3	0	0	0	3	3	3	9.910549e-01	1	4.790000e-01	1.000000e+00	5.008516e-01	4.398587e-01	9.077983e-01	1
SLC10A6	solute carrier family 10 (sodium/bile acid cotransporter family), member 6	1154	39	0	3	4	0	0	0	4	4	4	6.027154e-01	1	8.450000e-01	1.000000e+00	8.374686e-01	6.657451e-01	9.078763e-01	1
ASB9	ankyrin repeat and SOCS box-containing 9	936	4	0	0	1	0	0	0	1	1	1	9.079040e-01	NaN	NaN	NaN	NaN	1.388889e-02	9.079040e-01	1
TMEM45A	transmembrane protein 45A	896	1	2	1	1	0	0	0	1	1	1	9.080199e-01	NaN	NaN	NaN	NaN	9.927667e-01	9.080199e-01	1
GFM2	G elongation factor, mitochondrial 2	2446	2	0	3	7	1	1	0	9	9	9	6.030260e-01	1	6.200000e-01	1	6.244504e-01	4.551576e-01	9.080335e-01	1
ZNF43	zinc finger protein 43	2488	4	0	3	11	1	0	1	13	13	13	6.031191e-01	1	9.250000e-01	1	9.000025e-01	9.194649e-01	9.080806e-01	1
KCNJ3	potassium inwardly-rectifying channel, subfamily J, member 3	1514	1	1	6	18	1	0	0	19	17	19	6.032096e-01	1	7.250000e-01	1	7.055068e-01	6.441128e-01	9.081264e-01	1
EXOC1	exocyst complex component 1	2755	32	3	3	4	0	0	0	4	4	4	9.778327e-01	1	4.980000e-01	1.000000e+00	4.648996e-01	7.982246e-01	9.081835e-01	1
GJC3	gap junction protein, gamma 3, 30.2kDa	844	7	0	3	1	1	0	0	2	2	2	6.033440e-01	1	9.310000e-01	9.999986e-01	9.206819e-01	5.491430e-01	9.081943e-01	1
CCNI2	cyclin I family, member 2	1130	4	0	2	5	0	0	0	5	5	5	6.034912e-01	1	9.210000e-01	1.000000e+00	9.209186e-01	3.214314e-01	9.082686e-01	1
ABCA13	ATP-binding cassette, sub-family A (ABC1), member 13	15421	1	4	18	74	2	2	2	80	70	79	8.267140e-01	5.820000e-01	6.720000e-01	1.451247e-01	6.481317e-01	9.161508e-01	9.082737e-01	1
C16orf70	chromosome 16 open reading frame 70	1329	0	1	1	1	0	0	0	1	1	1	9.082974e-01	NaN	NaN	NaN	NaN	6.122449e-02	9.082974e-01	1
DIP2A	DIP2 disco-interacting protein 2 homolog A (Drosophila)	4929	0	4	11	25	0	1	0	26	21	25	9.373016e-01	1	4.080000e-01	1	3.992688e-01	1.824673e-01	9.083348e-01	1
HAGH	hydroxyacylglutathione hydrolase	1023	0	0	1	2	0	0	0	2	2	2	6.038467e-01	1	8.520000e-01	9.999991e-01	8.593225e-01	5.171381e-01	9.084481e-01	1
ZNF330	zinc finger protein 330	999	2	1	2	1	0	0	0	1	1	1	9.084656e-01	NaN	NaN	NaN	NaN	7.731959e-01	9.084656e-01	1
MAX	MYC associated factor X	1011	2	0	0	2	0	0	0	2	2	2	6.039075e-01	1	1.980000e-01	9.999990e-01	2.067111e-01	3.869775e-01	9.084787e-01	1
MRO	maestro	914	8	0	2	1	0	0	0	1	1	1	9.085136e-01	NaN	NaN	NaN	NaN	8.846154e-01	9.085136e-01	1
PDLIM5	PDZ and LIM domain 5	2867	6	2	2	8	0	0	1	9	8	9	6.040849e-01	1	4.710000e-01	1	4.690269e-01	9.308702e-01	9.085682e-01	1
OTX1	orthodenticle homeobox 1	1073	0	1	4	4	0	0	1	5	5	5	6.044460e-01	1	7.340000e-01	1.000000e+00	7.378500e-01	9.423009e-01	9.087501e-01	1
TMEM68	transmembrane protein 68	1076	37	0	0	2	0	0	1	3	3	3	6.045096e-01	1	7.070000e-01	1.000000e+00	7.096193e-01	2.983589e-01	9.087821e-01	1
CAMKMT	calmodulin-lysine N-methyltransferase	1120	1	1	1	3	0	0	0	3	3	3	6.045148e-01	1	6.620000e-01	1.000000e+00	6.369379e-01	7.780823e-01	9.087847e-01	1
